sex,n_hs2,Z1,edu,D1,prevearn,Y1,Z2,D2,earnings,Y2
0,13,0,12,1,5500,0,1,1,28621,1
1,2,0,13,1,7082,1,1,0,0,0
1,9,0,11,0,6779,1,0,0,26115,1
0,17,0,12,1,200,0,0,0,17085,1
0,16,0,12,1,0,0,1,1,27834,1
1,13,0,9,0,8000,1,1,1,33795,1
0,2,0,12,1,960,0,1,1,0,0
0,9,0,10,0,1500,0,1,1,0,0
1,17,0,14,1,0,0,0,0,4488,0
1,0,0,12,1,2000,0,1,1,59877,1
0,1,0,11,0,4856,0,1,1,0,0
0,15,0,12,1,5000,0,0,0,2754,0
0,17,0,13,1,1000,0,0,0,2341,0
1,19,0,8,0,4000,0,1,1,12537,1
0,13,0,12,1,98,0,0,0,5748,0
1,1,0,12,1,900,0,1,0,28026,1
0,17,0,14,1,0,0,1,1,18219,1
1,15,0,16,1,7500,1,1,1,17730,1
0,13,0,12,1,672,0,1,0,13098,1
1,16,0,13,1,11980,1,0,0,3669,0
1,13,0,12,1,4500,0,0,0,69846,1
0,28,0,12,1,9000,1,1,0,9569,0
0,16,0,15,1,12000,1,1,1,18612,1
0,17,0,8,0,450,0,0,0,8389,0
1,13,0,14,1,0,0,1,0,13383,1
1,1,0,12,1,200,0,1,1,9627,0
0,1,0,12,1,6000,1,1,1,29762,1
0,1,0,11,0,0,0,1,1,462,0
0,13,0,9,0,434,0,1,1,16722,1
1,13,0,12,1,3541,0,1,0,3693,0
1,13,0,12,1,6622,1,0,0,226,0
1,13,0,11,0,0,0,1,1,39051,1
0,9,0,8,0,0,0,0,0,3573,0
1,16,0,16,1,0,0,0,0,80472,1
0,13,0,12,1,3500,0,0,0,16336,1
0,13,0,12,1,5000,0,0,0,17184,1
1,19,0,10,0,3050,0,1,1,418,0
0,13,0,11,0,4000,0,0,0,30171,1
1,0,0,12,1,6950,1,1,1,6304,0
1,15,0,12,1,8000,1,1,0,12729,1
0,346,1,12,1,1960,0,1,0,19045,1
1,13,0,12,1,800,0,1,1,9180,0
1,17,0,17,1,14000,1,1,0,0,0
0,39,1,13,1,4200,0,0,0,23064,1
0,13,0,12,1,320,0,1,0,180,0
0,19,0,16,1,1043,0,1,0,20661,1
1,40,1,11,0,4880,0,1,1,16127,1
1,13,0,12,1,6000,1,1,1,68248,1
0,28,0,12,1,0,0,1,0,0,0
1,17,0,12,1,49,0,1,1,0,0
1,15,0,14,1,0,0,1,1,11582,1
1,17,0,12,1,800,0,1,1,28050,1
0,17,0,11,0,71,0,1,1,14727,1
0,16,0,17,1,0,0,0,0,318,0
0,16,0,12,1,387,0,1,1,555,0
1,13,0,12,1,400,0,1,0,0,0
0,2,0,12,1,1200,0,0,0,39684,1
0,13,0,12,1,4000,0,1,1,657,0
0,39,1,12,1,5882,0,1,0,3358,0
1,13,0,13,1,9000,1,1,0,520,0
0,19,0,12,1,7000,1,1,0,29962,1
0,13,0,10,0,1000,0,0,0,2186,0
0,1,0,12,1,0,0,1,1,6994,0
0,1,0,11,0,2000,0,1,1,4515,0
1,13,0,12,1,12506,1,1,1,74511,1
0,1,0,11,0,4100,0,0,0,28311,1
0,13,0,16,1,5200,0,0,0,0,0
0,17,0,12,1,5835,0,1,1,12450,1
0,16,0,12,1,1600,0,1,0,318,0
1,16,0,12,1,1800,0,1,0,28407,1
1,19,0,12,1,1200,0,1,1,5559,0
1,28,0,11,0,240,0,0,0,1110,0
0,17,0,11,0,0,0,0,0,9,0
1,13,0,12,1,4500,0,1,0,25424,1
1,13,0,9,0,0,0,1,0,6910,0
0,9,0,12,1,45,0,0,0,1188,0
1,15,0,12,1,8000,1,0,0,40180,1
1,1,0,12,1,4200,0,0,0,29098,1
0,28,0,12,1,358,0,1,0,0,0
0,13,0,13,1,17000,1,1,1,26391,1
1,19,0,9,0,0,0,0,0,0,0
1,15,0,14,1,4000,0,0,1,10672,0
0,13,0,12,1,3150,0,1,1,10515,0
1,1,0,8,0,10000,1,1,1,33034,1
0,13,0,12,1,2800,0,0,0,15542,1
0,16,0,11,0,200,0,1,1,4713,0
0,13,0,12,1,1400,0,1,1,4285,0
1,19,0,12,1,4992,0,0,0,47835,1
0,13,0,12,1,1945,0,1,1,23761,1
0,9,0,13,1,6800,1,1,1,3605,0
0,16,0,12,1,0,0,1,1,0,0
1,9,0,11,0,0,0,0,0,0,0
0,37,1,9,0,5000,0,0,0,25923,1
0,13,0,9,0,9000,1,1,1,0,0
0,17,0,10,0,800,0,1,0,0,0
1,0,0,12,1,7336,1,1,0,63364,1
1,346,1,11,0,0,0,0,0,15786,1
1,1,0,12,1,7800,1,0,0,11912,1
0,9,0,12,1,422,0,1,0,1857,0
1,1,0,10,0,6000,1,1,1,27794,1
0,1,0,12,1,0,0,1,1,21027,1
0,17,0,12,1,0,0,1,0,30558,1
1,39,1,10,0,2000,0,1,1,0,0
0,13,0,12,1,0,0,1,0,0,0
1,19,0,8,0,0,0,0,0,35085,1
0,16,0,12,1,3600,0,1,1,0,0
0,9,0,8,0,0,0,1,1,1679,0
1,19,0,12,1,0,0,0,0,0,0
0,15,0,12,1,200,0,1,1,8388,0
1,13,0,11,0,6500,1,0,0,22996,1
1,17,0,13,1,6500,1,1,1,12306,1
1,39,1,11,0,5000,0,1,0,2189,0
0,13,0,13,1,2000,0,1,0,25505,1
0,5,0,11,0,1800,0,0,0,3365,0
1,19,0,12,1,0,0,0,0,18980,1
0,13,0,12,1,6116,1,0,0,31338,1
0,9,0,12,1,500,0,0,0,0,0
0,13,0,12,1,106,0,1,1,17986,1
0,1,0,12,1,3000,0,1,1,5478,0
1,9,0,7,0,0,0,0,0,51734,1
0,16,0,9,0,2500,0,0,0,15207,1
0,17,0,13,1,600,0,0,0,13833,1
0,1,0,8,0,270,0,1,1,12004,1
1,13,0,12,1,1644,0,1,1,13741,1
1,0,0,12,1,3077,0,1,1,84873,1
1,16,0,13,1,4000,0,1,1,6948,0
1,13,0,12,1,0,0,1,1,6168,0
1,17,0,12,1,0,0,1,1,6768,0
1,40,1,12,1,350,0,1,0,0,0
0,1,0,9,0,0,0,0,0,6439,0
0,13,0,12,1,0,0,1,1,17248,1
0,13,0,13,1,8470,1,1,0,13898,1
1,15,0,12,1,600,0,1,1,28052,1
0,15,0,12,1,0,0,1,1,0,0
0,1,0,10,0,600,0,0,0,2463,0
0,16,0,12,1,0,0,0,0,17448,1
0,16,0,10,0,0,0,1,1,0,0
1,13,0,12,1,5500,0,1,0,9624,0
1,13,0,12,1,3000,0,1,0,42993,1
0,13,0,12,1,5000,0,1,1,39540,1
0,9,0,12,1,0,0,1,1,20910,1
0,0,0,10,0,8854,1,1,0,27312,1
0,19,0,11,0,3500,0,1,1,5824,0
0,13,0,10,0,1500,0,1,1,53136,1
1,40,1,14,1,12000,1,1,1,66408,1
0,1,0,12,1,0,0,1,1,17726,1
1,19,0,8,0,4000,0,0,0,16944,1
0,17,0,9,0,0,0,1,1,933,0
0,19,0,10,0,234,0,1,1,7077,0
1,16,0,14,1,4800,0,1,1,16760,1
0,37,1,12,1,7000,1,0,0,6668,0
0,17,0,8,0,2000,0,1,1,4370,0
1,16,0,12,1,8000,1,1,1,134861,1
0,28,0,11,0,900,0,1,1,8116,0
0,39,1,12,1,0,0,0,0,3758,0
0,9,0,11,0,3200,0,0,0,1705,0
0,39,1,9,0,2400,0,1,0,8289,0
0,17,0,10,0,190,0,1,0,12478,1
1,37,1,14,1,1400,0,0,0,8652,0
1,39,1,14,1,5000,0,0,0,26758,1
1,1,0,13,1,5000,0,1,1,64865,1
0,13,0,12,1,2400,0,1,0,0,0
1,9,0,11,0,2000,0,0,0,5958,0
1,19,0,10,0,0,0,0,0,123,0
1,13,0,11,0,700,0,1,0,928,0
1,0,0,10,0,5800,0,1,0,29122,1
0,0,0,13,1,3309,0,0,0,0,0
0,1,0,9,0,7000,1,0,0,17220,1
0,19,0,12,1,360,0,0,0,0,0
1,13,0,11,0,5000,0,1,1,0,0
0,16,0,9,0,7269,1,1,1,16674,1
1,15,0,12,1,4500,0,1,1,27128,1
1,1,0,12,1,5000,0,1,1,12153,1
1,13,0,12,1,10000,1,1,0,23595,1
1,9,0,13,1,850,0,0,0,171,0
1,13,0,12,1,14073,1,0,0,19734,1
0,37,1,12,1,10080,1,1,0,6,0
0,17,0,10,0,800,0,0,0,2588,0
0,17,0,12,1,0,0,1,1,25993,1
1,16,0,12,1,10000,1,1,1,0,0
0,2,0,12,1,4000,0,1,0,6684,0
1,17,0,11,0,4750,0,0,0,9072,0
0,19,0,12,1,5000,0,0,0,4011,0
0,16,0,13,1,6500,1,0,0,2118,0
1,13,0,14,1,17000,1,0,0,1458,0
1,16,0,9,0,0,0,1,0,0,0
0,17,0,13,1,219,0,1,1,16864,1
0,9,0,10,0,0,0,1,1,2505,0
0,16,0,13,1,800,0,0,0,34,0
0,0,0,12,1,0,0,1,1,885,0
0,9,0,12,1,6720,1,0,0,22455,1
0,13,0,12,1,120,0,0,0,35600,1
0,39,1,12,1,2500,0,1,1,26295,1
1,39,1,10,0,1406,0,1,1,21304,1
1,28,0,12,1,23000,1,0,0,24093,1
1,13,0,10,0,0,0,0,0,84,0
1,2,0,10,0,0,0,1,1,6227,0
0,37,1,10,0,1500,0,1,0,15915,1
1,1,0,9,0,1000,0,0,0,810,0
1,1,0,12,1,14000,1,1,1,48864,1
1,40,1,12,1,10000,1,0,0,4618,0
1,13,0,10,0,10000,1,1,1,19552,1
1,17,0,12,1,0,0,1,1,22955,1
0,39,1,12,1,1100,0,0,0,20769,1
1,1,0,10,0,1000,0,0,0,0,0
1,9,0,12,1,0,0,0,0,24543,1
0,37,1,13,1,2000,0,1,1,68628,1
1,19,0,15,1,600,0,1,1,11607,1
0,13,0,14,1,3000,0,1,1,12789,1
0,16,0,15,1,4000,0,1,1,1305,0
1,16,0,15,1,1018,0,1,1,19796,1
1,16,0,12,1,8750,1,1,1,513,0
0,9,0,14,1,1800,0,1,1,24561,1
1,13,0,12,1,5500,0,1,0,17130,1
1,37,1,12,1,3000,0,0,0,21499,1
1,37,1,12,1,5000,0,1,1,2832,0
0,16,0,12,1,6000,1,0,0,26335,1
1,28,0,11,0,14000,1,1,0,27324,1
0,16,0,12,1,9600,1,1,1,6382,0
1,16,0,12,1,3720,0,0,0,108,0
1,15,0,12,1,4800,0,1,1,21049,1
1,2,0,8,0,100,0,0,0,1008,0
1,39,1,9,0,4352,0,1,1,36573,1
0,39,1,17,1,0,0,0,0,1128,0
0,13,0,12,1,0,0,1,1,19503,1
0,1,0,11,0,600,0,1,1,19614,1
0,13,0,9,0,1035,0,1,0,8730,0
1,13,0,12,1,3000,0,1,1,8112,0
0,2,0,12,1,520,0,1,0,31948,1
0,1,0,12,1,6000,1,1,1,28692,1
0,16,0,12,1,6900,1,1,1,23682,1
1,2,0,10,0,0,0,0,0,23880,1
0,17,0,16,1,1700,0,0,0,17817,1
1,37,1,11,0,5000,0,1,0,41067,1
0,16,0,13,1,5925,0,0,0,27849,1
0,9,0,9,0,0,0,1,1,0,0
0,17,0,12,1,0,0,0,0,0,0
0,13,0,10,0,5700,0,0,0,29041,1
0,28,0,11,0,412,0,0,0,300,0
1,5,0,12,1,0,0,1,0,15584,1
0,15,0,8,0,3216,0,0,0,41958,1
0,19,0,8,0,7200,1,0,0,20601,1
0,13,0,12,1,7000,1,0,0,59676,1
0,17,0,10,0,509,0,1,1,675,0
0,346,1,11,0,0,0,1,0,789,0
1,346,1,12,1,3480,0,1,0,12076,1
1,39,1,10,0,5000,0,1,1,3672,0
0,19,0,8,0,0,0,1,0,0,0
1,13,0,10,0,5800,0,1,1,11442,1
0,40,1,12,1,0,0,0,0,0,0
0,19,0,14,1,1376,0,0,0,21343,1
0,39,1,14,1,0,0,1,1,16274,1
0,13,0,10,0,6500,1,1,0,26850,1
0,37,1,12,1,0,0,0,0,912,0
1,19,0,10,0,0,0,0,0,52206,1
0,1,0,7,0,2000,0,0,0,3220,0
1,16,0,14,1,6000,1,1,0,7163,0
0,13,0,12,1,0,0,1,1,46101,1
1,17,0,12,1,0,0,1,1,24564,1
1,2,0,12,1,2200,0,1,1,38717,1
1,5,0,12,1,4000,0,1,0,47546,1
0,1,0,10,0,3480,0,0,0,21214,1
1,13,0,10,0,6000,1,0,0,52628,1
0,346,1,12,1,0,0,1,0,1683,0
1,0,0,12,1,0,0,1,0,22817,1
1,39,1,12,1,7911,1,1,1,18319,1
1,2,0,12,1,1200,0,1,1,0,0
1,13,0,11,0,8000,1,1,1,54980,1
0,17,0,12,1,1680,0,1,1,1761,0
1,346,1,12,1,2000,0,1,1,5445,0
0,39,1,10,0,1000,0,1,1,31418,1
0,9,0,17,1,135,0,1,1,24010,1
1,0,0,12,1,0,0,1,1,7338,0
0,13,0,10,0,250,0,1,0,401,0
0,9,0,12,1,0,0,0,0,0,0
1,0,0,13,1,0,0,1,1,20781,1
1,39,1,12,1,8000,1,0,0,34083,1
0,37,1,11,0,3000,0,0,0,26992,1
1,39,1,12,1,3000,0,1,1,25925,1
0,2,0,12,1,0,0,1,1,13200,1
1,13,0,13,1,18000,1,1,0,41985,1
1,39,1,12,1,1800,0,1,1,1833,0
1,13,0,12,1,3000,0,0,0,30051,1
0,40,1,14,1,0,0,1,0,54761,1
0,19,0,8,0,0,0,1,0,13957,1
0,17,0,8,0,1000,0,0,0,4529,0
0,19,0,12,1,3952,0,0,0,23084,1
1,13,0,12,1,9500,1,1,1,26016,1
1,19,0,17,1,5082,0,1,1,19957,1
0,13,0,12,1,2185,0,1,1,32709,1
1,13,0,10,0,9560,1,1,0,127353,1
0,17,0,12,1,0,0,0,0,3009,0
1,15,0,12,1,1100,0,1,1,51918,1
0,1,0,9,0,0,0,0,0,3606,0
0,1,0,9,0,0,0,1,0,0,0
1,15,0,12,1,14000,1,1,1,59295,1
1,39,1,12,1,10000,1,0,0,20787,1
0,5,0,12,1,0,0,1,1,8402,0
0,37,1,9,0,0,0,1,1,0,0
0,9,0,11,0,0,0,0,0,4401,0
0,13,0,12,1,0,0,1,0,3524,0
0,17,0,12,1,750,0,0,0,359,0
1,9,0,12,1,0,0,1,1,39141,1
1,2,0,12,1,0,0,1,1,0,0
0,1,0,15,1,500,0,0,0,3117,0
1,28,0,13,1,1500,0,1,0,1209,0
0,13,0,12,1,10000,1,0,0,31785,1
0,39,1,12,1,4300,0,1,1,18163,1
0,9,0,12,1,0,0,1,0,746,0
1,1,0,12,1,3500,0,1,1,26460,1
0,15,0,13,1,0,0,0,0,14293,1
0,39,1,14,1,0,0,0,0,21707,1
0,13,0,12,1,0,0,1,1,771,0
1,17,0,8,0,3000,0,0,0,122,0
0,39,1,12,1,0,0,1,0,17316,1
1,2,0,8,0,1000,0,1,0,0,0
0,37,1,12,1,0,0,1,0,6,0
1,17,0,8,0,2500,0,1,1,3886,0
0,9,0,12,1,0,0,1,1,4011,0
1,13,0,12,1,7500,1,0,0,26637,1
0,346,1,8,0,1600,0,0,0,6802,0
0,15,0,12,1,752,0,0,0,6746,0
1,2,0,12,1,21000,1,1,0,42768,1
0,19,0,10,0,0,0,1,1,6436,0
1,15,0,12,1,15000,1,0,0,14007,1
1,2,0,11,0,7000,1,1,1,50147,1
1,19,0,12,1,5581,0,0,0,5484,0
0,1,0,10,0,4500,0,1,0,26808,1
0,17,0,13,1,15545,1,1,1,25644,1
1,13,0,9,0,2400,0,0,0,5418,0
0,2,0,15,1,9900,1,1,1,0,0
1,1,0,12,1,13200,1,1,1,49752,1
1,13,0,9,0,2000,0,1,0,20850,1
1,13,0,11,0,6000,1,1,0,42254,1
0,15,0,12,1,2500,0,1,1,5889,0
1,39,1,12,1,2300,0,1,0,26055,1
0,16,0,12,1,6000,1,1,1,11622,1
1,9,0,11,0,1895,0,1,0,16287,1
0,13,0,14,1,0,0,0,0,523,0
1,19,0,10,0,0,0,1,1,354,0
0,16,0,17,1,700,0,1,0,10392,0
0,19,0,10,0,7000,1,0,0,246,0
0,16,0,13,1,0,0,1,1,20389,1
0,19,0,12,1,2180,0,0,0,40434,1
0,39,1,12,1,6212,1,0,0,15538,1
1,0,0,12,1,4500,0,0,0,15248,1
1,15,0,12,1,2400,0,1,0,71886,1
1,1,0,12,1,400,0,1,1,21060,1
0,13,0,10,0,0,0,1,0,0,0
0,17,0,12,1,3107,0,0,0,1458,0
0,16,0,12,1,4550,0,0,0,26458,1
1,16,0,12,1,1200,0,1,1,7045,0
1,28,0,15,1,0,0,1,0,3660,0
1,9,0,15,1,3000,0,0,0,43145,1
1,39,1,11,0,4583,0,1,0,30604,1
0,13,0,12,1,1603,0,1,0,0,0
0,13,0,12,1,6760,1,0,0,4800,0
1,9,0,10,0,0,0,1,1,17832,1
0,9,0,12,1,900,0,1,1,1515,0
0,1,0,12,1,6006,1,1,1,30388,1
1,9,0,10,0,0,0,1,0,0,0
0,13,0,11,0,5000,0,1,1,17538,1
0,1,0,14,1,875,0,1,0,0,0
1,28,0,12,1,1000,0,0,0,27356,1
0,9,0,14,1,0,0,1,0,10518,0
0,15,0,14,1,0,0,1,1,7671,0
1,19,0,8,0,180,0,1,1,14094,1
1,13,0,12,1,870,0,1,1,39676,1
1,28,0,14,1,0,0,1,0,8214,0
0,17,0,13,1,0,0,1,1,33192,1
1,13,0,12,1,5600,0,1,1,26581,1
1,13,0,12,1,0,0,1,0,3309,0
1,16,0,12,1,0,0,1,1,10255,0
0,1,0,10,0,0,0,0,0,9154,0
0,39,1,12,1,3400,0,1,0,510,0
1,19,0,11,0,8663,1,1,1,31505,1
0,37,1,12,1,1290,0,1,1,2505,0
0,1,0,11,0,397,0,0,0,0,0
0,15,0,16,1,16800,1,1,1,2046,0
1,17,0,11,0,5000,0,0,0,37112,1
0,39,1,13,1,0,0,1,1,19735,1
1,13,0,12,1,16000,1,0,0,29841,1
0,16,0,12,1,0,0,0,0,1435,0
1,1,0,10,0,10803,1,1,0,53669,1
0,1,0,12,1,15000,1,1,1,42567,1
1,17,0,14,1,0,0,0,0,46028,1
0,16,0,13,1,10000,1,0,0,650,0
1,40,1,12,1,7200,1,1,0,40661,1
0,13,0,12,1,0,0,1,1,4746,0
1,15,0,12,1,1200,0,1,1,12075,1
0,13,0,12,1,1000,0,1,1,236,0
1,37,1,12,1,10000,1,1,0,64763,1
1,39,1,11,0,9000,1,1,0,1644,0
1,13,0,12,1,0,0,1,0,7754,0
0,39,1,13,1,375,0,0,0,483,0
0,28,0,11,0,200,0,1,1,1980,0
1,0,0,10,0,19609,1,1,1,65961,1
1,39,1,12,1,16500,1,1,1,0,0
0,1,0,12,1,10000,1,1,1,19935,1
0,13,0,9,0,5000,0,0,0,21202,1
0,5,0,11,0,0,0,1,1,0,0
0,1,0,12,1,4300,0,1,1,40417,1
0,17,0,12,1,2165,0,1,0,10433,0
0,16,0,12,1,5502,0,1,1,5667,0
0,16,0,14,1,0,0,1,1,534,0
1,346,1,13,1,7000,1,1,0,10052,0
1,19,0,12,1,540,0,1,0,0,0
1,17,0,12,1,5742,0,1,1,18627,1
1,37,1,12,1,0,0,1,1,6684,0
1,0,0,16,1,0,0,1,1,29482,1
0,13,0,12,1,5400,0,0,0,0,0
1,1,0,10,0,7800,1,1,0,196,0
0,16,0,12,1,0,0,1,0,23904,1
0,1,0,12,1,0,0,0,0,0,0
0,2,0,9,0,6000,1,1,0,26103,1
1,2,0,16,1,3000,0,0,0,44067,1
1,28,0,10,0,1000,0,1,0,31422,1
1,19,0,12,1,6000,1,1,1,20118,1
1,13,0,12,1,2600,0,0,0,56421,1
1,9,0,12,1,11000,1,1,1,16800,1
1,40,1,16,1,10000,1,1,1,25119,1
1,13,0,11,0,1750,0,0,0,12087,1
1,13,0,12,1,9700,1,1,1,63330,1
0,16,0,14,1,7000,1,1,1,39116,1
0,13,0,12,1,3000,0,1,0,2520,0
0,37,1,12,1,5760,0,1,1,21201,1
0,15,0,13,1,0,0,1,1,17032,1
0,16,0,12,1,6488,1,1,1,26186,1
0,5,0,12,1,1140,0,1,1,17653,1
0,13,0,12,1,10100,1,0,0,35868,1
1,28,0,13,1,6000,1,0,0,9960,0
1,13,0,8,0,5300,0,1,0,14640,1
0,15,0,11,0,1180,0,1,1,11634,1
0,17,0,12,1,7500,1,1,1,17959,1
1,39,1,12,1,5000,0,0,0,20298,1
1,39,1,10,0,6000,1,1,1,8727,0
0,39,1,12,1,0,0,1,1,12249,1
0,1,0,9,0,8000,1,1,0,15501,1
0,16,0,12,1,9200,1,1,1,2941,0
1,5,0,10,0,9000,1,0,0,17107,1
0,13,0,12,1,5743,0,0,0,22089,1
1,39,1,12,1,16204,1,0,0,93671,1
0,17,0,13,1,0,0,0,0,4494,0
1,1,0,12,1,54,0,0,0,0,0
0,13,0,14,1,5000,0,1,1,16546,1
0,28,0,12,1,6192,1,1,1,27549,1
0,19,0,11,0,0,0,0,0,3546,0
0,2,0,12,1,0,0,1,1,17160,1
0,28,0,13,1,360,0,0,0,2487,0
1,13,0,12,1,0,0,1,1,4604,0
1,9,0,9,0,145,0,1,0,0,0
0,13,0,13,1,3500,0,0,0,30997,1
1,13,0,12,1,0,0,1,0,3882,0
1,39,1,8,0,100,0,1,0,522,0
0,13,0,12,1,3500,0,1,1,14361,1
1,9,0,12,1,0,0,1,1,47736,1
0,13,0,12,1,400,0,1,0,4571,0
0,13,0,12,1,9898,1,1,0,5217,0
1,16,0,13,1,7600,1,1,1,54998,1
0,19,0,11,0,2144,0,0,0,260,0
0,17,0,12,1,2460,0,0,0,465,0
1,13,0,12,1,0,0,1,1,3873,0
0,17,0,10,0,0,0,0,0,21228,1
0,16,0,10,0,160,0,1,1,0,0
1,13,0,9,0,10000,1,0,0,8587,0
1,13,0,12,1,125,0,1,1,13536,1
0,15,0,16,1,0,0,1,1,25107,1
1,13,0,16,1,1200,0,1,0,3061,0
0,17,0,12,1,256,0,1,1,2577,0
1,19,0,17,1,0,0,1,0,56346,1
0,16,0,9,0,3925,0,1,1,8358,0
0,13,0,13,1,310,0,1,1,669,0
0,13,0,12,1,1100,0,1,1,33460,1
0,13,0,11,0,218,0,1,1,3572,0
0,1,0,12,1,1600,0,0,0,3336,0
1,15,0,12,1,4000,0,0,0,37410,1
1,1,0,8,0,3000,0,1,1,0,0
1,16,0,17,1,3500,0,1,1,15951,1
1,37,1,12,1,12000,1,1,1,90077,1
1,2,0,11,0,0,0,1,0,0,0
1,37,1,12,1,10000,1,1,1,47898,1
1,37,1,11,0,22000,1,1,1,37815,1
0,17,0,12,1,0,0,1,1,6038,0
0,2,0,8,0,2130,0,1,1,12518,1
1,28,0,13,1,0,0,0,0,1317,0
0,13,0,12,1,8000,1,0,0,25076,1
0,13,0,12,1,1500,0,1,0,253,0
1,0,0,14,1,3832,0,1,0,6839,0
1,1,0,8,0,3000,0,1,0,35674,1
0,16,0,15,1,3442,0,1,1,0,0
0,13,0,12,1,16000,1,0,0,78150,1
0,9,0,13,1,4600,0,1,1,37821,1
0,39,1,12,1,2658,0,1,1,12509,1
0,1,0,10,0,200,0,0,0,7085,0
0,1,0,12,1,1366,0,1,1,4556,0
0,13,0,11,0,6000,1,1,0,49911,1
1,13,0,13,1,14000,1,1,1,59937,1
0,16,0,13,1,1448,0,1,1,41190,1
1,9,0,13,1,135,0,0,0,4276,0
0,5,0,13,1,0,0,1,0,0,0
0,13,0,12,1,0,0,1,0,16824,1
0,0,0,11,0,444,0,1,1,1351,0
0,13,0,12,1,3000,0,1,0,2763,0
1,13,0,12,1,400,0,1,1,38365,1
0,13,0,13,1,0,0,1,1,10990,0
0,13,0,12,1,3000,0,1,0,861,0
0,28,0,11,0,0,0,0,0,0,0
1,13,0,12,1,4000,0,1,1,17313,1
1,1,0,12,1,1067,0,1,0,13344,1
1,13,0,11,0,10100,1,0,0,35028,1
1,17,0,12,1,0,0,1,1,0,0
0,13,0,12,1,5000,0,0,0,9677,0
0,17,0,12,1,3000,0,0,0,5855,0
0,9,0,12,1,0,0,1,1,19374,1
1,19,0,16,1,2000,0,1,1,13632,1
1,13,0,11,0,1500,0,0,0,462,0
1,13,0,10,0,2500,0,1,0,789,0
0,39,1,10,0,9720,1,1,0,13894,1
1,37,1,12,1,22000,1,1,1,47283,1
1,1,0,8,0,7920,1,0,0,40157,1
0,16,0,14,1,7079,1,1,1,5970,0
0,17,0,9,0,1540,0,1,0,15384,1
1,9,0,8,0,4560,0,1,1,7202,0
0,13,0,12,1,2600,0,1,0,21195,1
0,0,0,11,0,4000,0,0,0,1467,0
0,1,0,12,1,500,0,1,1,12656,1
0,19,0,9,0,0,0,1,0,0,0
1,1,0,11,0,98,0,1,0,33604,1
0,15,0,12,1,0,0,1,1,3301,0
0,13,0,12,1,69,0,1,0,51690,1
1,15,0,12,1,2000,0,0,0,10365,0
1,28,0,9,0,1200,0,1,1,7519,0
1,13,0,8,0,528,0,1,1,11855,1
0,37,1,8,0,0,0,1,1,0,0
1,17,0,16,1,7000,1,0,0,5066,0
0,19,0,12,1,0,0,0,0,237,0
1,15,0,10,0,3500,0,1,1,41598,1
1,2,0,11,0,4000,0,0,0,12309,1
0,13,0,11,0,7741,1,1,1,16291,1
1,2,0,13,1,6000,1,0,0,105747,1
0,16,0,12,1,1000,0,0,0,4866,0
0,9,0,13,1,2897,0,1,1,0,0
1,9,0,17,1,7000,1,1,1,53421,1
0,39,1,10,0,2605,0,1,1,7218,0
1,13,0,13,1,6530,1,0,0,12522,1
0,37,1,12,1,5630,0,1,1,22362,1
1,16,0,12,1,5719,0,1,1,46244,1
0,1,0,12,1,9600,1,1,1,40,0
0,15,0,15,1,1260,0,0,0,1239,0
0,5,0,12,1,4200,0,1,0,6649,0
0,19,0,12,1,1440,0,1,0,0,0
1,2,0,12,1,900,0,1,1,0,0
1,13,0,12,1,10500,1,1,1,36846,1
1,16,0,10,0,800,0,1,0,3597,0
0,17,0,8,0,0,0,1,0,17142,1
0,2,0,11,0,0,0,1,1,675,0
1,37,1,12,1,1000,0,0,0,76673,1
0,1,0,11,0,0,0,1,0,8980,0
1,13,0,10,0,0,0,1,0,717,0
0,13,0,12,1,6000,1,0,0,36277,1
1,28,0,12,1,0,0,1,0,2456,0
0,37,1,12,1,1917,0,0,1,15932,1
0,13,0,12,1,9600,1,0,0,1477,0
0,13,0,16,1,0,0,1,0,16617,1
0,16,0,11,0,3300,0,1,1,4701,0
1,28,0,12,1,0,0,1,0,7874,0
1,9,0,12,1,200,0,0,0,61485,1
0,1,0,12,1,2743,0,1,0,17589,1
1,13,0,12,1,3000,0,0,0,0,0
1,15,0,11,0,700,0,1,1,50640,1
0,37,1,12,1,1500,0,0,0,19694,1
1,15,0,12,1,3500,0,1,1,8541,0
0,17,0,12,1,144,0,0,0,7464,0
1,0,0,10,0,980,0,1,1,17703,1
0,40,1,10,0,4500,0,1,1,6104,0
0,16,0,10,0,1249,0,1,1,542,0
1,19,0,11,0,6333,1,0,0,234,0
1,13,0,13,1,3000,0,0,0,2416,0
0,39,1,12,1,3000,0,1,1,40851,1
0,37,1,8,0,0,0,1,1,123,0
1,13,0,9,0,3500,0,0,0,0,0
0,39,1,12,1,0,0,1,0,7739,0
1,5,0,12,1,4800,0,0,0,8269,0
1,39,1,12,1,1164,0,0,0,43712,1
0,13,0,11,0,7265,1,1,0,20945,1
1,13,0,13,1,0,0,1,1,31681,1
0,15,0,13,1,3000,0,1,1,4608,0
0,17,0,11,0,0,0,1,1,14751,1
0,39,1,12,1,4500,0,0,0,16143,1
0,17,0,12,1,8830,1,1,0,34001,1
1,13,0,12,1,12050,1,1,0,84759,1
0,16,0,10,0,0,0,0,0,726,0
0,2,0,14,1,170,0,1,0,0,0
0,17,0,8,0,0,0,1,1,6549,0
0,1,0,8,0,0,0,0,0,1987,0
0,19,0,11,0,0,0,0,0,0,0
